"","pcd","hotspots","easting","northing","latitude","longitude"
"4325","SM11PG",1,525764,164791,-0.194749652932622,51.3682639007146
"4326","SM11PR",1,525756,164939,-0.194812205405258,51.3695957762164
"4327","SM11PX",1,525774,165050,-0.194514520583321,51.3705893725305
"4328","SM11WA",1,525762,164489,-0.194885098890358,51.3655502077865
"4329","SM12EH",1,525040,164005,-0.205420789710626,51.3613596330312
"4330","SM12EZ",1,524953,164697,-0.20642677132856,51.3675979459871
"4331","SM12NB",3,524898,165298,-0.207005453425634,51.3730113751761
"4332","SM12UE",1,524718,165072,-0.209669348140565,51.3710197795781
"4333","SM13AS",1,526680,164964,-0.181536533917612,51.369615281044
"4334","SM13HE",1,526046,166474,-0.190104362950486,51.3833268442716
"4335","SM14DU",1,525796,164714,-0.194317430134157,51.367564805787
"4336","SM14RA",1,525995,163996,-0.191714489397485,51.3610679306721
"4337","SM14RQ",1,526188,164037,-0.18892937208254,51.3613936055029
"4338","SM25SU",1,525628,162069,-0.197662659198971,51.3438307284603
"4339","SM27BJ",1,524248,163214,-0.217066497708737,51.3544242771146
"4340","SM38BD",1,524273,163739,-0.216524423715173,51.3591371611693
"4341","SM38DU",1,523648,164331,-0.2252906676614,51.3645939259483
"4342","SM38JR",1,523460,165117,-0.227717022985797,51.3716988499899
"4343","SM38JS",1,523460,165117,-0.227717022985797,51.3716988499899
"4344","SM38QB",1,524286,163784,-0.216322099267722,51.3595387493732
"4345","SM38QF",1,524183,163923,-0.217752185604775,51.3608104912209
"4346","SM38RF",1,524342,163615,-0.215577239047915,51.3580076499437
"4347","SM38RL",1,524328,163562,-0.215796710918118,51.3575343829872
"4348","SM38SD",1,524315,163481,-0.216011599862147,51.3568092518963
"4349","SM38SW",1,524276,163532,-0.216553614131983,51.3572761295786
"4350","SM39AA",2,523599,165166,-0.225704102896628,51.3721090206707
"4351","SM39AG",1,523597,165324,-0.225677925102349,51.3735294562
"4352","SM39BZ",1,523764,165468,-0.223229782291691,51.3747872905453
"4353","SM39DR",1,524071,166054,-0.21861686285253,51.3799869127096
"4354","SM39HF",1,524519,166707,-0.211954224075055,51.3857575980131
"4355","SM39PW",1,525254,166107,-0.201608667065584,51.380203694722
"4356","SM51AG",2,526158,166452,-0.188503591159859,51.3831042681819
"4357","SM52HG",1,527725,165059,-0.166498460196522,51.3702351989134
"4358","SM52HW",1,527851,164780,-0.164789602086666,51.3676994847765
"4359","SM52JY",1,528015,164879,-0.162399401527786,51.3685522928753
"4360","SM52PR",1,527688,164738,-0.16714490420766,51.3673586649858
"4361","SM52RL",1,527172,165269,-0.174363413873428,51.3722464835059
"4362","SM53AE",1,528260,164562,-0.1589960851035,51.3656481783255
"4363","SM53AX",1,528156,164565,-0.160488085988634,51.3656985936812
"4364","SM60DE",1,528872,164168,-0.150352581417551,51.3619689017044
"4365","SM60DW",1,528838,164143,-0.150849711364235,51.3617519323805
"4366","SM60DX",2,528839,163981,-0.150893990846536,51.3602958130433
"4367","SM60LH",1,528950,163866,-0.14934226524372,51.3592371473938
"4368","SM60LY",1,528910,163793,-0.149942876930198,51.3585901667014
"4369","SM60NF",1,528908,163754,-0.149985706669625,51.3582401274206
"4370","SM60NG",1,528907,163773,-0.149993181343601,51.3584111069611
"4371","SM60NJ",1,528896,163865,-0.15011776834316,51.3592404037384
"4372","SM60NN",1,528887,163956,-0.150214012067092,51.3600602599862
"4373","SM67AY",1,528347,166072,-0.157202264671688,51.3791989255105
"4374","SM67BT",1,528799,165292,-0.15099368230541,51.3720868139482
"4375","SM68QF",1,528955,163984,-0.149227748313025,51.3602964778349
"4376","SM68RG",1,528981,163773,-0.148930970639863,51.3583943268235
"4377","SM69AA",1,529156,163776,-0.146417901612117,51.3583815666879
"4378","E10HA",1,535489,181226,-0.0488462011883778,51.5137199472834
"4379","E10HJ",2,535952,181176,-0.0421973062212747,51.5131595154697
"4380","E10QW",1,535652,181466,-0.0464063824362308,51.5158375602898
"4381","E10RA",1,535864,181284,-0.0434230865130024,51.5141511739448
"4382","E11AG",1,534297,181451,-0.0659280236640383,51.5160262107263
"4383","E11AJ",1,534192,181302,-0.0674970120517083,51.5147121771883
"4384","E11BJ",3,534884,181833,-0.0573274364835351,51.5193192432378
"4385","E11BS",1,534946,181849,-0.0564282701289311,51.5194482284302
"4386","E11BU",1,534859,181910,-0.05765809515272,51.5200171492757
"4387","E11DB",1,534632,181810,-0.0609660191285183,51.5191726230229
"4388","E11DN",1,534448,181733,-0.0636456972263282,51.5185244634346
"4389","E11DU",4,534124,181554,-0.0683805849848819,51.5169928643372
"4390","E11JE",1,534442,181669,-0.063756511978435,51.5179507671187
"4391","E12BT",2,534825,181330,-0.058369511184946,51.5148132219512
"4392","E12LH",1,534609,181206,-0.0615277735987949,51.5137503814724
"4393","E12NB",1,534833,181288,-0.0582703414246046,51.5144338909392
"4394","E12PS",1,535054,181303,-0.0550816685208135,51.5145159461322
"4395","E12QF",1,534936,180942,-0.0569192066029872,51.5113000729249
"4396","E13BG",1,535071,181627,-0.0547127801113472,51.5174234318418
"4397","E140EB",1,537833,181029,-0.0151651326902675,51.5113832286417
"4398","E142AA",2,538628,181095,-0.003690400791174,51.5117819854978
"4399","E142BE",1,538552,180919,-0.00485398773881471,51.5102190760169
"4400","E143BT",1,538028,179089,-0.0131153609106713,51.4939027369485
"4401","E143BW",1,538509,178527,-0.00641145138402643,51.4887350602342
"4402","E143NB",1,538024,179328,-0.0130795506973667,51.4960513812723
"4403","E144AB",1,537189,180547,-0.0246268411585669,51.507208519009
"4404","E144AE",2,537242,180597,-0.0238442076037956,51.5076449665336
"4405","E144AL",1,537242,180597,-0.0238442076037956,51.5076449665336
"4406","E144DH",1,537395,180408,-0.0217145791831688,51.5059094502105
"4407","E144EB",1,537395,180408,-0.0217145791831688,51.5059094502105
"4408","E144EY",1,537395,180408,-0.0217145791831688,51.5059094502105
"4409","E144HB",1,537089,180474,-0.0260951798539309,51.5065767786523
"4410","E144HD",1,537089,180474,-0.0260951798539309,51.5065767786523
"4411","E144JA",1,537192,180197,-0.0247196675089362,51.5040626537165
"4412","E144PH",2,537374,180252,-0.0220776748113638,51.5045127200572
"4413","E144QQ",1,537401,180327,-0.0216597107494824,51.505180119372
"4414","E144QS",2,537401,180327,-0.0216597107494824,51.505180119372
"4415","E144QT",5,537401,180327,-0.0216597107494824,51.505180119372
"4416","E145AA",1,537555,180306,-0.01945042031559,51.5049539833716
"4417","E145AB",4,537555,180306,-0.01945042031559,51.5049539833716
"4418","E145AH",2,537695,180255,-0.0174544404988214,51.5044616319353
"4419","E145AX",3,537555,180306,-0.01945042031559,51.5049539833716
"4420","E145EH",1,537482,180234,-0.0205295953936374,51.5043247322303
"4421","E145EW",1,537775,180275,-0.0162947212912711,51.5046218740588
"4422","E145HP",2,537908,180337,-0.0143554392574349,51.5051466000129
"4423","E145HQ",1,537654,180370,-0.0179999536457713,51.5055050089683
"4424","E145HX",1,537775,180275,-0.0162947212912711,51.5046218740588
"4425","E145NN",1,537756,180193,-0.0166002992368966,51.5038896440075
"4426","E145NP",1,537737,180051,-0.0169292747872186,51.5026182487786
"4427","E145NY",5,537620,180099,-0.0185951722429732,51.5030780552997
"4428","E145RB",2,537894,180257,-0.0145882762355832,51.504431128729
"4429","E145SP",1,538253,180565,-0.00929845618266457,51.507111196762
"4430","E146AT",1,537775,181327,-0.0158840399385434,51.5140752043017
"4431","E146BB",1,537666,181580,-0.0173551314867249,51.5163752224791
"4432","E146BP",1,537929,181044,-0.0137767658331155,51.5114946136938
"4433","E146DR",1,537649,181094,-0.0177895819653261,51.5120121377101
"4434","E146JJ",1,537037,181016,-0.0266335141812336,51.5114598528325
"4435","E146LP",1,537855,181295,-0.0147443875882043,51.5137681538436
"4436","E147JD",1,536093,181121,-0.040187855317667,51.5126313601487
"4437","E147LS",1,536182,181240,-0.0388601765826776,51.5136792893926
"4438","E147PH",1,536558,181293,-0.033424518115088,51.5140648810677
"4439","E147PQ",1,536534,181255,-0.0337848731382541,51.5137292028488
"4440","E148EZ",1,537043,180975,-0.026563029217337,51.5110899684335
"4441","E148HE",1,536891,180933,-0.028768290766988,51.5107493639672
"4442","E148LW",1,537101,179633,-0.0262489642739154,51.4990165434849
"4443","E148RH",1,536941,180424,-0.0282457310053459,51.5061633230573
"4444","E148RR",1,536941,180424,-0.0282457310053459,51.5061633230573
"4445","E148SH",1,537181,179612,-0.02510533941312,51.4988084436121
"4446","E149DP",1,536916,181206,-0.0283023402335131,51.5131965223069
"4447","E149GL",1,537842,179229,-0.0157383061062603,51.4952061254818
"4448","E149PQ",1,538594,180543,-0.00439681065769865,51.5068300519289
"4449","E149SH",2,537708,179821,-0.0174365307906394,51.5005585117586
"4450","E14AA",1,535695,182180,-0.0455123881451253,51.522243389638
"4451","E14AQ",1,535560,182132,-0.0474754856307396,51.5218444401647
"4452","E14AQ",2,535560,182132,-0.0474754856307396,51.5218444401647
"4453","E14LJ",2,535545,182081,-0.0477111566121073,51.5213897402724
"4454","E14TP",1,535029,181960,-0.0551902453900282,51.5204258853051
"4455","E14TT",1,535194,182016,-0.052792074803604,51.5208896820143
"4456","E14UJ",1,535347,182049,-0.0505755376932999,51.5211496190492
"4457","E15DW",1,534656,182297,-0.0604343862738146,51.5235432238074
"4458","E15QJ",2,535059,182293,-0.0546305914196787,51.523411138551
"4459","E16AA",1,533594,181783,-0.075927644487005,51.5191762135022
"4460","E16AE",1,533852,181525,-0.0723092982679146,51.5167967156067
"4461","E16AG",2,533550,181756,-0.0765716464338498,51.5189439766641
"4462","E16AZ",1,533669,181982,-0.0747719237028783,51.5209467712059
"4463","E16BD",1,533725,181616,-0.0741040221236438,51.5176445236981
"4464","E16BP",1,533561,182038,-0.0763064169358562,51.5214755321684
"4465","E16BT",1,533515,182039,-0.0769686593624467,51.5214953841488
"4466","E16DE",1,533676,181758,-0.0747559856264286,51.5189321730097
"4467","E16DW",1,533527,181849,-0.0768677327558756,51.5197851409901
"4468","E16DX",1,533492,181946,-0.0773351701384257,51.5206650836039
"4469","E16EW",1,533609,181852,-0.0756854467794269,51.5197927277432
"4470","E16FQ",1,533495,181743,-0.0773687868452038,51.5188401426914
"4471","E16GJ",1,533650,182261,-0.074939879445422,51.5234584551346
"4472","E16HT",1,533697,182289,-0.0742522095378334,51.5236989589189
"4473","E16JX",1,533691,182343,-0.0743181698388243,51.5241856405672
"4474","E16LY",2,533750,181776,-0.0736832660584873,51.5190764264961
"4475","E16QR",1,533787,181904,-0.0731017669447642,51.520217924601
"4476","E16SA",1,533894,182337,-0.0713961075881315,51.5240836761255
"4477","E17HS",1,533547,181605,-0.0766720254988794,51.5175877440363
"4478","E17PT",1,533809,181333,-0.0730014620897787,51.5150815139539
"4479","E17PU",1,533809,181333,-0.0730014620897787,51.5150815139539
"4480","E17RA",2,533934,181410,-0.0711718881571538,51.5157438690907
"4481","E18AA",1,533800,181186,-0.0731868327227244,51.513762649644
"4482","E18AN",1,533839,181026,-0.0726858301581714,51.5123156041344
"4483","E18BB",1,533882,180917,-0.0721079039689782,51.511325913581
"4484","E18BW",1,534036,180905,-0.0698946234554201,51.5111815997568
"4485","E18DA",1,533937,181173,-0.0712186486453495,51.513613395319
"4486","E18EY",1,534064,181066,-0.0694302149783561,51.512621763343
"4487","E19AF",1,533900,180500,-0.0720068848550624,51.5075743422543
"4488","E19LD",1,533808,180389,-0.0733737991309713,51.5065986275737
"4489","E1W1AA",1,533787,180616,-0.0735901593435286,51.5086435001497
"4490","E1W1AN",1,533787,180616,-0.0735901593435286,51.5086435001497
"4491","E1W1AT",1,533913,180458,-0.0718356143064146,51.5071938375782
"4492","E1W1BA",1,533787,180616,-0.0735901593435286,51.5086435001497
"4493","E1W1LD",1,533808,180389,-0.0733737991309713,51.5065986275737
"4494","E1W1LS",1,534243,180210,-0.067177852973038,51.5048870021417
"4495","E1W1YN",1,534159,180570,-0.0682505863811396,51.5081420129005
"4496","E1W1YW",1,534231,180478,-0.0672487364256047,51.5072981876635
"4497","E1W1YY",1,534219,180569,-0.0673869354116939,51.5081187916576
"4498","E1W2DA",1,534872,180618,-0.0579647190057372,51.508403784928
"4499","E1W2NE",1,534738,180016,-0.0601241692699893,51.5030259717026
"4500","E1W2RT",1,534910,180206,-0.0575749646703554,51.5046923738183
"4501","E1W3HS",1,535785,180935,-0.044695161083021,51.5110339638683
"4502","E1W3PA",1,535030,180170,-0.0558608140157788,51.5043402357611
"4503","E1W3SH",1,535355,180496,-0.0510560753830362,51.5071920810745
"4504","E20AA",1,534199,182561,-0.066917162955997,51.5260242834136
"4505","E20AH",1,534551,182630,-0.0618198771562071,51.5265606559499
"4506","E20AN",3,534695,182701,-0.0597182502049603,51.5271643838177
"4507","E20DJ",2,534693,182658,-0.059763490496061,51.5267784511139
"4508","E20EL",2,534967,182630,-0.0558268812488815,51.5264614762355
"4509","E20ET",1,534995,182712,-0.0553921111106753,51.5271916613762
"4510","E20ET",1,534995,182712,-0.0553921111106753,51.5271916613762
"4511","E20QN",1,535396,182881,-0.0495502464948018,51.5286144149044
"4512","E20QY",1,535629,182986,-0.0461530646713018,51.5295020994941
"4513","E20RN",1,535530,182876,-0.0476216559901261,51.5285373672363
"4514","E26AB",1,534152,182589,-0.0675835990658507,51.5262870566408
"4515","E26AH",1,534320,182623,-0.0651504001784687,51.5265526931237
"4516","E26JL",1,534761,182384,-0.0588885813251261,51.5243000074085
"4517","E26PU",1,534553,183057,-0.061628092344782,51.5303973176135
"4518","E27AS",1,534345,183121,-0.0646004625234218,51.5310219223344
"4519","E27DG",1,533909,182483,-0.0711245791878713,51.5253921267386
"4520","E27DL",1,533818,182421,-0.0724590547876253,51.5248565245441
"4521","E28PP",1,534467,183213,-0.0628076260703762,51.5318196446356
"4522","E29AP",1,534489,183477,-0.0623899125453964,51.5341867842621
"4523","E29EG",2,534735,183246,-0.0589336880953092,51.532052359262
"4524","E29QH",1,534867,182745,-0.057223511572239,51.5275187641566
"4525","E29QW",1,534867,182745,-0.057223511572239,51.5275187641566
"4526","E32DA",1,536742,182761,-0.0302053851571966,51.5272120352571
"4527","E32RR",1,536880,183513,-0.0279253135049761,51.5339361701101
"4528","E32RU",1,536996,183523,-0.0262500627125376,51.5339979201052
"4529","E32RW",1,536922,183488,-0.0273298770985488,51.5337013428709
"4530","E32SG",1,537526,182930,-0.0188450489143711,51.5285404606273
"4531","E32SP",1,537722,183052,-0.0159737094119362,51.5295890292947
"4532","E33AB",1,537300,182800,-0.022151560234457,51.5274272199646
"4533","E33AJ",1,537599,182846,-0.0178261579767881,51.5277678659434
"4534","E33DA",2,538107,182796,-0.0105273786910868,51.5271946648885
"4535","E33RD",1,537444,181949,-0.0204087555988286,51.5197450876871
"4536","E34AN",1,537149,181815,-0.0247099808220137,51.5186125917272
"4537","E34DH",1,537155,182755,-0.0242579694633637,51.5270580513414
"4538","E34EJ",1,537239,182267,-0.0232377908015682,51.522652459722
"4539","E34PB",1,536551,182597,-0.033020492338471,51.5257844877065
"4540","E34PH",1,536577,182545,-0.03266608392013,51.5253109278187
"4541","E34PL",2,536387,182463,-0.0354348757531502,51.5246199406796
"4542","E34PP",1,536669,182580,-0.0313271999821967,51.5256032052012
"4543","E35AA",1,536444,182750,-0.0345027033644477,51.5271852041993
"4544","E35EL",1,536753,183426,-0.0297889297945927,51.5331851292058
"4545","E35ES",2,536716,183366,-0.0303453039111006,51.5326549162222
"4546","E35JU",1,536498,183566,-0.0334087778839753,51.5345048373054
"4547","E35LX",1,536433,183303,-0.0344471442623581,51.5321571860633
"4548","E35SN",1,535902,183266,-0.0421119875731155,51.5319526452346
"4549","EC2M4AA",1,533402,181792,-0.0786898259704797,51.5193024257461
"4550","EC2M4RB",1,533419,181857,-0.0784203691025115,51.5198825286012
"4551","EC3N4AB",2,533619,180607,-0.0760128920019549,51.5086023368127
"4552","EC3N4DJ",1,533566,180805,-0.0767011977917581,51.5103941584849
"4553","EC3N4EE",2,533450,180670,-0.0784227984489982,51.5092083793824
"4554","E105AB",1,538088,187898,-0.00880013809524055,51.5730456661894
"4555","E105NA",2,538028,186556,-0.0101919733785922,51.5610012236952
"4556","E105NH",6,538148,185920,-0.00871162560746309,51.5552568136011
"4557","E105PS",1,538295,186244,-0.0064653312161006,51.5581322705638
"4558","E106AJ",1,537892,188312,-0.0114641937128218,51.5768137703071
"4559","E106AS",1,537823,188151,-0.0125224094288967,51.5753838942264
"4560","E106JT",1,538257,187489,-0.00652387182248978,51.5693290486057
"4561","E106NN",1,538071,187101,-0.00935817314835586,51.5658880436495
"4562","E106RF",1,538116,187501,-0.00855228501104895,51.5694714039654
"4563","E107AA",1,537917,188034,-0.0112127043706267,51.5743095722941
"4564","E107DN",1,537743,188041,-0.0137192075724673,51.5744149759186
"4565","E107DP",1,537784,188072,-0.0131157989731581,51.5746835299795
"4566","E107EQ",1,537745,188121,-0.0136590237855614,51.5751333630038
"4567","E107JQ",1,537086,187325,-0.0234729524159592,51.5681409992523
"4568","E107PQ",1,536621,187433,-0.0301358991518793,51.5692242448092
"4569","E111HE",1,539344,187428,0.00912563722656435,51.5685135760491
"4570","E111HG",1,539338,187395,0.00902605044334731,51.5682185251161
"4571","E111HH",3,539547,187543,0.0120983022312727,51.5694967873519
"4572","E111HL",1,539541,187533,0.0120078193780945,51.5694084128302
"4573","E111HQ",1,539444,187377,0.010547308917752,51.5680306006527
"4574","E111HR",1,539685,187696,0.0141489202894,51.5708374745328
"4575","E111HT",2,539550,187619,0.012171716339944,51.5701789669102
"4576","E113AA",1,539510,187440,0.0115239350919581,51.5685803963576
"4577","E113AR",1,539781,187583,0.0154882886405343,51.5697983101074
"4578","E113AW",1,539699,187626,0.0143229883488195,51.5702050034334
"4579","E113DA",2,539452,187216,0.0105988290242787,51.5665819070479
"4580","E113HR",1,539190,186129,0.00639122469820822,51.5568789597971
"4581","E114EA",1,538917,187040,0.00281550735567863,51.5651323252002
"4582","E114EL",2,538646,186513,-0.00129942513622286,51.560463391459
"4583","E114HH",1,539101,185749,0.00495809513123373,51.5534862630039
"4584","E114JU",1,539190,186268,0.00644619782757113,51.5581279940659
"4585","E114RE",1,539348,186844,0.00895197241066156,51.5632648634022
"4586","E173AX",2,537324,189071,-0.0193592263209891,51.5837726486104
"4587","E173AY",1,537308,189141,-0.0195626586017498,51.5844055607083
"4588","E173HX",2,538342,189584,-0.00447371993685892,51.588133653072
"4589","E173JX",1,538366,189762,-0.00405740662413219,51.5897272499068
"4590","E173LX",1,538424,189472,-0.0033349777064433,51.5871071162071
"4591","E173QN",1,538587,189353,-0.00103065711500037,51.5859977710329
"4592","E174EE",2,538279,190292,-0.00510379391155955,51.5945110988826
"4593","E174JG",1,538084,190039,-0.00801658625996517,51.5922854583569
"4594","E174QN",1,537272,189286,-0.0200252844986197,51.5857172871357
"4595","E175DU",1,537164,190997,-0.0209149311749796,51.60111852812
"4596","E175JN",1,536602,189652,-0.0295475232766265,51.589168828911
"4597","E176JJ",1,535755,189375,-0.0418732806994024,51.5868842072508
"4598","E177AD",1,536439,188858,-0.032207240885013,51.5820733831876
"4599","E177BH",2,537116,189147,-0.0223297679355473,51.5845061817416
"4600","E177BU",1,536980,189107,-0.0243070613589363,51.5841797857619
"4601","E177HB",1,536161,188764,-0.0362534196237805,51.5812958641718
"4602","E177JR",6,537017,189018,-0.0238080685438258,51.5833710469368
"4603","E177LD",2,536524,188855,-0.0309824032435407,51.5820258602103
"4604","E177LP",1,537286,188986,-0.019940544648474,51.583018091625
"4605","E177LS",1,537315,189024,-0.0195074074488416,51.5833524994848
"4606","E177PJ",2,536406,188705,-0.0327425998361686,51.5807065005067
"4607","E177QJ",1,537094,188802,-0.022781687698152,51.5814113668523
"4608","E177RJ",1,536473,188830,-0.0317277122790039,51.5818135499731
"4609","E178AA",1,536403,188507,-0.0328627064774584,51.5789279904835
"4610","E179AH",1,537677,188202,-0.0146079476511167,51.5758778207013
"4611","E179BE",1,537545,188433,-0.0164212027205764,51.5779857693483
"4612","E179GZ",1,537269,188946,-0.0202013727017929,51.5826627901727
"4613","E179NJ",1,537761,188947,-0.0131045665641654,51.5825518374155
"4614","E179QE",1,537361,188932,-0.0188798692001584,51.5825145918037
"4615","E46AL",1,539194,194613,0.00981159548355456,51.6331134234447
"4616","E46AP",1,539079,194625,0.00815582737608641,51.6332496685244
"4617","E46BA",1,539680,194131,0.0166370041296212,51.6286619728048
"4618","E46NT",1,538546,192828,-0.000250607962764391,51.6172336044165
"4619","E46RB",1,537593,193780,-0.0136331514663826,51.6260216989535
"4620","E46SH",2,537308,192829,-0.0181202061897042,51.6175456672617
"4621","E46SJ",1,537366,192876,-0.0172645861067352,51.6179538659271
"4622","E46ST",1,537383,193070,-0.0169431971442991,51.6196929836767
"4623","E47BJ",2,538762,194384,0.00348308172166918,51.6311623095851
"4624","E47BQ",1,538829,194459,0.00448019396647287,51.6318197273716
"4625","E47BU",1,538933,194478,0.00598938410461426,51.6319648067481
"4626","E47EA",1,538387,194461,-0.00190108506398485,51.6319464964411
"4627","E47HQ",1,538500,194000,-0.000451641991662933,51.6277762683299
"4628","E47PP",1,537786,194732,-0.0104724719384502,51.6345290364045
"4629","E47PR",1,537628,194815,-0.0127213944194859,51.6353135035771
"4630","E47PU",1,537568,194782,-0.0136007688914709,51.6350316336147
"4631","E48BX",1,537343,193063,-0.0175233533520782,51.6196398356347
"4632","E48DB",2,537329,192945,-0.0177716559633604,51.6185829129427
"4633","E48DE",1,537320,192875,-0.0179289793351115,51.6179560938921
"4634","E48JA",1,536343,192317,-0.0322487912170033,51.6131792041186
"4635","E48JL",1,537385,192658,-0.0170757156232986,51.6159903079863
"4636","E48JN",1,537388,192733,-0.0170030358805085,51.6166635186334
"4637","E48LP",1,537336,192626,-0.0177955203588898,51.6157147050604
"4638","E48LU",1,537341,191964,-0.0179825098585348,51.6097648167815
"4639","E48QF",1,536565,191906,-0.0292045499986894,51.6094322115117
"4640","E48SN",1,537220,191635,-0.0198574610533874,51.6068379234383
"4641","E48TD",1,536932,191642,-0.0240109560314976,51.6069708693718
"4642","E49EY",1,538178,192799,-0.00557391975492481,51.6170633899563
"4643","E49JD",2,538411,191926,-0.00255513645301561,51.6091615759881
"4644","E49LA",1,538581,191841,-0.000135285552145167,51.6083560042104
"4645","E49LD",1,538617,191845,0.000385832732288792,51.6083830941271
"4646","E49PB",1,538712,191662,0.00168450143092923,51.6067153174598
"4647","SW111DY",1,527559,175400,-0.165164350013279,51.4632069167
"4648","SW111EJ",1,527322,175123,-0.168673771600213,51.4607708514195
"4649","SW111EQ",2,527474,175155,-0.166475509004662,51.4610242547525
"4650","SW111HG",3,527683,175131,-0.163477391828446,51.4607615073077
"4651","SW111JG",1,527567,175641,-0.16496237118902,51.4653709592942
"4652","SW111LE",1,527523,175499,-0.165646612378767,51.4641047252372
"4653","SW111LH",1,527510,175498,-0.165834009800739,51.4640986645174
"4654","SW111LJ",1,527443,175491,-0.166800491505361,51.4640508325162
"4655","SW111NJ",2,527497,175007,-0.166197932606322,51.4596890158815
"4656","SW111NP",1,527513,174923,-0.165998016103656,51.4589305142942
"4657","SW111NT",1,527421,175103,-0.167256714984457,51.4605688569485
"4658","SW111NZ",2,527464,174973,-0.166684917315041,51.4593908853556
"4659","SW111PA",1,527480,174917,-0.16647490989204,51.4588840182601
"4660","SW111PN",2,527353,175403,-0.168127033529937,51.4632802228462
"4661","SW111PP",1,527360,175327,-0.168053674606049,51.46259564319
"4662","SW111PR",1,527371,175284,-0.167910893631728,51.4622067326166
"4663","SW111PW",3,527368,175348,-0.167931020456271,51.4627825700603
"4664","SW111PX",2,527409,175161,-0.167408472271309,51.4610927970144
"4665","SW111QL",1,527421,175394,-0.167151943114835,51.4631840503848
"4666","SW111QN",7,527407,175344,-0.167371364970494,51.4627378531202
"4667","SW111QP",1,527428,175293,-0.167087600698176,51.4622747973135
"4668","SW111QX",2,527429,175204,-0.167105259435326,51.4614747366501
"4669","SW111RU",2,527337,175463,-0.168335638909467,51.4638230346877
"4670","SW111SA",5,527280,175454,-0.169158958136871,51.4637549615002
"4671","SW111SY",1,526963,175171,-0.173821297567334,51.4612827864161
"4672","SW111TH",2,526621,174986,-0.178807724984692,51.459696731326
"4673","SW111TN",1,527322,175383,-0.168580233434667,51.4631074521985
"4674","SW111TQ",1,526749,175042,-0.176946241028958,51.4601713824895
"4675","SW111TR",1,527322,175383,-0.168580233434667,51.4631074521985
"4676","SW111XB",1,527588,175552,-0.16469231754884,51.4645663956605
"4677","SW112AT",1,526615,175628,-0.178664349620894,51.4654677106708
"4678","SW112JL",1,527647,175819,-0.163747126211962,51.4669526057307
"4679","SW112JU",1,527712,175806,-0.162816576627555,51.4668211250316
"4680","SW112PD",1,527375,175529,-0.167765160685666,51.4644076286905
"4681","SW112PH",1,527153,176027,-0.170780235181369,51.4689329916961
"4682","SW112PL",1,527110,176140,-0.171358360532425,51.4699581659434
"4683","SW112QP",1,527198,175520,-0.170315000256292,51.4643665160497
"4684","SW112QS",1,527374,175268,-0.16787349158004,51.4620622673993
"4685","SW113AA",2,527477,176441,-0.165969001927583,51.4725807413791
"4686","SW113AG",1,527137,177122,-0.170616822587225,51.4787772592105
"4687","SW113AT",1,527299,176934,-0.168352986450313,51.4770513236478
"4688","SW113BA",1,527133,177186,-0.170651377799996,51.4793533195815
"4689","SW113DH",1,527085,176470,-0.17159952911242,51.4729294616791
"4690","SW113HE",1,527095,176224,-0.171544020144731,51.4707164339847
"4691","SW113QJ",1,526961,176161,-0.173494839177328,51.4701803106555
"4692","SW113RD",1,526624,175881,-0.178444312781501,51.4677394019784
"4693","SW113RX",1,526757,176097,-0.176453222037807,51.4696508373246
"4694","SW113SA",2,526489,175670,-0.180462224731647,51.4658733120572
"4695","SW114LB",1,528652,176831,-0.148918849228172,51.4758198979391
"4696","SW114LG",1,528520,176767,-0.150841724873643,51.4752747157001
"4697","SW114NG",1,527682,176476,-0.163006392982763,51.4728491017744
"4698","SW114PF",1,527447,177269,-0.166102283371548,51.4800286398288
"4699","SW115QJ",1,528081,175616,-0.157576085516808,51.4650303064918
"4700","SW115QW",3,528480,175735,-0.151792200946157,51.4660093872009
"4701","SW115RD",1,528144,175684,-0.156645034581688,51.4656271654622
"4702","SW115RT",1,527588,175552,-0.16469231754884,51.4645663956605
"4703","SW116PL",1,527537,174809,-0.165693829774315,51.4579006042336
"4704","SW116PS",1,527581,174634,-0.165123936191051,51.456317988836
"4705","SW116QU",1,527553,174620,-0.165531760833879,51.4561984752781
"4706","SW120BT",1,528953,173602,-0.145763677300761,51.4467330280425
"4707","SW128JA",1,528428,173246,-0.15344323683687,51.4436528887876
"4708","SW128JB",1,528351,173331,-0.154519774496621,51.4444342118979
"4709","SW128NX",1,528136,173969,-0.157380933158869,51.4502164860658
"4710","SW128PN",1,528562,173769,-0.151326377869423,51.4483226468985
"4711","SW128ST",1,528294,174031,-0.155085955248574,51.4507379306608
"4712","SW129AG",1,528673,173573,-0.149801136159528,51.4465360367975
"4713","SW129AN",1,528740,173603,-0.148826651310634,51.4467904298524
"4714","SW129AS",1,528573,173390,-0.151305740529511,51.4449141311765
"4715","SW129AU",3,528540,173322,-0.151804997551072,51.4443105076856
"4716","SW129AX",1,528497,173223,-0.152459294460258,51.4434305554934
"4717","SW129AY",1,528482,173195,-0.152685161697886,51.4431823226591
"4718","SW129BL",1,528482,173303,-0.15264599441088,51.444152905028
"4719","SW129BN",1,528540,173398,-0.151777421372678,51.4449935096413
"4720","SW129BP",1,528464,173273,-0.152915732585171,51.4438873779535
"4721","SW129BW",3,528488,173337,-0.152547376395349,51.4444570988372
"4722","SW129BX",1,528393,173142,-0.1539842593544,51.4427261808516
"4723","SW129DU",1,528782,174259,-0.147984068032976,51.4526762574662
